asin,domain_id,market,title,detected_layout,expected_layout,is_mismatch,confidence,detection_layer,new_price,used_price,brand,source
B0F2DFCCFN,9,ES,"Geschenk Mauspad, Große Weihnachtsbaum Schreibtisch Matte, Gaming Mousepad XXL 1600x800x4mm, Anime Gaming Tastatur Matte, rutschfeste Gummibasis, Wasserdicht mauspad, für den Heim- Bürogebrauch T-0",unknown,qwerty_es,False,none,none,,,jeihenhg,static_pool
B0DSB7NNK6,2,UK,"Mauspad XXL 700x300x3mm, Lila Groß Mousepad Gaming mit Motiv, Meer Verlängertes Mouse Pad Tastatur Matte, rutschfeste Gummibasis, Vernähte Kanten Anti-Rutsch Mauspad Desk Mat Für Laptop Office D-0",unknown,qwerty_uk,False,none,none,,,Aynaeinn,static_pool
B0DSB7NNK6,4,FR,"Mauspad XXL 700x300x3mm, Lila Groß Mousepad Gaming mit Motiv, Meer Verlängertes Mouse Pad Tastatur Matte, rutschfeste Gummibasis, Vernähte Kanten Anti-Rutsch Mauspad Desk Mat Für Laptop Office D-0",unknown,azerty,False,none,none,,,Aynaeinn,static_pool
B0DSB7NNK6,8,IT,"Mauspad XXL 700x300x3mm, Lila Groß Mousepad Gaming mit Motiv, Meer Verlängertes Mouse Pad Tastatur Matte, rutschfeste Gummibasis, Vernähte Kanten Anti-Rutsch Mauspad Desk Mat Für Laptop Office D-0",unknown,qwerty_it,False,none,none,,,Aynaeinn,static_pool
B0DSB7NNK6,9,ES,"Mauspad XXL 700x300x3mm, Lila Groß Mousepad Gaming mit Motiv, Meer Verlängertes Mouse Pad Tastatur Matte, rutschfeste Gummibasis, Vernähte Kanten Anti-Rutsch Mauspad Desk Mat Für Laptop Office D-0",unknown,qwerty_es,False,none,none,,,Aynaeinn,static_pool
B0DRS1V1J7,2,UK,Gaming Mauspad Blau Mauspad XXL 1400x600x3mm XXL Mousepad Pfau Mauspad Gaming Zubehör mit Anti Rutsch Basis Mouse Pad， Wasserdicht und Langlebig für Mädchen Geschenk Maus und Tastatur Office J-5-0,unknown,qwerty_uk,False,none,none,,,RNXAOPEN,static_pool
B0DRS1V1J7,4,FR,Gaming Mauspad Blau Mauspad XXL 1400x600x3mm XXL Mousepad Pfau Mauspad Gaming Zubehör mit Anti Rutsch Basis Mouse Pad， Wasserdicht und Langlebig für Mädchen Geschenk Maus und Tastatur Office J-5-0,unknown,azerty,False,none,none,,,RNXAOPEN,static_pool
B0DRS1V1J7,8,IT,Gaming Mauspad Blau Mauspad XXL 1400x600x3mm XXL Mousepad Pfau Mauspad Gaming Zubehör mit Anti Rutsch Basis Mouse Pad， Wasserdicht und Langlebig für Mädchen Geschenk Maus und Tastatur Office J-5-0,unknown,qwerty_it,False,none,none,,,RNXAOPEN,static_pool
B0DRS1V1J7,9,ES,Gaming Mauspad Blau Mauspad XXL 1400x600x3mm XXL Mousepad Pfau Mauspad Gaming Zubehör mit Anti Rutsch Basis Mouse Pad， Wasserdicht und Langlebig für Mädchen Geschenk Maus und Tastatur Office J-5-0,unknown,qwerty_es,False,none,none,,,RNXAOPEN,static_pool
B0FY3QQNSR,2,UK,"Hyuduo Schrankschloss mit Touch-Tastatur, ABS, Digitales Schlüsselloses Elektronisches Schloss mit 0–9-stelligem Passwort für Home Office, Hotel, Schließfach, Schublade, Sauna, Schrank, 9,4 X 2,3 X",unknown,qwerty_uk,False,none,none,,,Hyuduo,static_pool
B0FY3QQNSR,4,FR,"Hyuduo Schrankschloss mit Touch-Tastatur, ABS, Digitales Schlüsselloses Elektronisches Schloss mit 0–9-stelligem Passwort für Home Office, Hotel, Schließfach, Schublade, Sauna, Schrank, 9,4 X 2,3 X",unknown,azerty,False,none,none,,,Hyuduo,static_pool
B0FY3QQNSR,8,IT,"Hyuduo Schrankschloss mit Touch-Tastatur, ABS, Digitales Schlüsselloses Elektronisches Schloss mit 0–9-stelligem Passwort für Home Office, Hotel, Schließfach, Schublade, Sauna, Schrank, 9,4 X 2,3 X",unknown,qwerty_it,False,none,none,,,Hyuduo,static_pool
B0FY3QQNSR,9,ES,"Hyuduo Schrankschloss mit Touch-Tastatur, ABS, Digitales Schlüsselloses Elektronisches Schloss mit 0–9-stelligem Passwort für Home Office, Hotel, Schließfach, Schublade, Sauna, Schrank, 9,4 X 2,3 X",unknown,qwerty_es,False,none,none,,,Hyuduo,static_pool
B0DFV7T8QY,2,UK,Übergröße Mauspad Gaming 120 x 60cm Mousepad groß mit Motiv Tischunterlage Large Size - verbessert Präzision und Geschwindigkeit XXL z.B. für Maus und Tastatur (Orange Herbst) - Ergonomisches 0-54,unknown,qwerty_uk,False,none,none,,,Zgcoyeo,static_pool
B0DFV7T8QY,4,FR,Übergröße Mauspad Gaming 120 x 60cm Mousepad groß mit Motiv Tischunterlage Large Size - verbessert Präzision und Geschwindigkeit XXL z.B. für Maus und Tastatur (Orange Herbst) - Ergonomisches 0-54,unknown,azerty,False,none,none,,,Zgcoyeo,static_pool
B0DFV7T8QY,8,IT,Übergröße Mauspad Gaming 120 x 60cm Mousepad groß mit Motiv Tischunterlage Large Size - verbessert Präzision und Geschwindigkeit XXL z.B. für Maus und Tastatur (Orange Herbst) - Ergonomisches 0-54,unknown,qwerty_it,False,none,none,,,Zgcoyeo,static_pool
B0DFV7T8QY,9,ES,Übergröße Mauspad Gaming 120 x 60cm Mousepad groß mit Motiv Tischunterlage Large Size - verbessert Präzision und Geschwindigkeit XXL z.B. für Maus und Tastatur (Orange Herbst) - Ergonomisches 0-54,unknown,qwerty_es,False,none,none,,,Zgcoyeo,static_pool
B0DBHKTTVH,2,UK,"SIMPLETEK All-in-One AiO Touchscreen 22 Zoll Full HD Core i5 2500T 2,3 GHz Windows 10 Pro | 4 GB RAM SSD 240 GB | Webcam 0 Touchscreen interne Lautsprecher + kabellose Maus und Tastatur |",unknown,qwerty_uk,False,none,none,,,SIMPLETEK,static_pool
B0DBHKTTVH,4,FR,"SIMPLETEK All-in-One AiO Touchscreen 22 Zoll Full HD Core i5 2500T 2,3 GHz Windows 10 Pro | 4 GB RAM SSD 240 GB | Webcam 0 Touchscreen interne Lautsprecher + kabellose Maus und Tastatur |",unknown,azerty,False,none,none,,,SIMPLETEK,static_pool
B0DBHKTTVH,8,IT,"SIMPLETEK All-in-One AiO Touchscreen 22 Zoll Full HD Core i5 2500T 2,3 GHz Windows 10 Pro | 4 GB RAM SSD 240 GB | Webcam 0 Touchscreen interne Lautsprecher + kabellose Maus und Tastatur |",unknown,qwerty_it,False,none,none,,,SIMPLETEK,static_pool
B0DBHKTTVH,9,ES,"SIMPLETEK All-in-One AiO Touchscreen 22 Zoll Full HD Core i5 2500T 2,3 GHz Windows 10 Pro | 4 GB RAM SSD 240 GB | Webcam 0 Touchscreen interne Lautsprecher + kabellose Maus und Tastatur |",unknown,qwerty_es,False,none,none,,,SIMPLETEK,static_pool
B0DFV88W1F,2,UK,"Gaming Mauspad XXL 700x300x3mm, Mousepad XXL Schreibtischunterlage, Wasserdicht Rutschfest für Tastatur Computer PC Gamer Schreibtisch Unterlage, Ergonomisches - (Blau, Kleines GäNseblüMchen) 0-8",unknown,qwerty_uk,False,none,none,,,Waxonle,static_pool
B0DFV88W1F,4,FR,"Gaming Mauspad XXL 700x300x3mm, Mousepad XXL Schreibtischunterlage, Wasserdicht Rutschfest für Tastatur Computer PC Gamer Schreibtisch Unterlage, Ergonomisches - (Blau, Kleines GäNseblüMchen) 0-8",unknown,azerty,False,none,none,,,Waxonle,static_pool
B0DFV88W1F,8,IT,"Gaming Mauspad XXL 700x300x3mm, Mousepad XXL Schreibtischunterlage, Wasserdicht Rutschfest für Tastatur Computer PC Gamer Schreibtisch Unterlage, Ergonomisches - (Blau, Kleines GäNseblüMchen) 0-8",unknown,qwerty_it,False,none,none,,,Waxonle,static_pool
B0DFV88W1F,9,ES,"Gaming Mauspad XXL 700x300x3mm, Mousepad XXL Schreibtischunterlage, Wasserdicht Rutschfest für Tastatur Computer PC Gamer Schreibtisch Unterlage, Ergonomisches - (Blau, Kleines GäNseblüMchen) 0-8",unknown,qwerty_es,False,none,none,,,Waxonle,static_pool
B0DZH5WZ1B,2,UK,"Gaming Mauspad XXL, Mousepad 1400x700x4mm, Weißschreibtisch unterlage groß, Mit Nähten, rutschfeste Gummibasis, Wasserdicht und langlebig Tastatur unterlage Menschen, Geeignet für Familien A-0",unknown,qwerty_uk,False,none,none,,,jeihenhg,static_pool
B0DZH5WZ1B,4,FR,"Gaming Mauspad XXL, Mousepad 1400x700x4mm, Weißschreibtisch unterlage groß, Mit Nähten, rutschfeste Gummibasis, Wasserdicht und langlebig Tastatur unterlage Menschen, Geeignet für Familien A-0",unknown,azerty,False,none,none,,,jeihenhg,static_pool
B0DZH5WZ1B,8,IT,"Gaming Mauspad XXL, Mousepad 1400x700x4mm, Weißschreibtisch unterlage groß, Mit Nähten, rutschfeste Gummibasis, Wasserdicht und langlebig Tastatur unterlage Menschen, Geeignet für Familien A-0",unknown,qwerty_it,False,none,none,,,jeihenhg,static_pool
B0DZH5WZ1B,9,ES,"Gaming Mauspad XXL, Mousepad 1400x700x4mm, Weißschreibtisch unterlage groß, Mit Nähten, rutschfeste Gummibasis, Wasserdicht und langlebig Tastatur unterlage Menschen, Geeignet für Familien A-0",unknown,qwerty_es,False,none,none,,,jeihenhg,static_pool
B0DR46V45R,2,UK,"Mauspad XXL 1200x600x3mm, Hund Groß Mousepad Gaming mit Motiv, Pistole Verlängertes Mouse Pad Tastatur Matte, Rutschfeste Gummibasis, Vernähte Kanten Anti-Rutsch Mauspad Desk Mat Für Laptop Office T-0",unknown,qwerty_uk,False,none,none,,,Aynaeinn,static_pool
B0DR46V45R,4,FR,"Mauspad XXL 1200x600x3mm, Hund Groß Mousepad Gaming mit Motiv, Pistole Verlängertes Mouse Pad Tastatur Matte, Rutschfeste Gummibasis, Vernähte Kanten Anti-Rutsch Mauspad Desk Mat Für Laptop Office T-0",unknown,azerty,False,none,none,,,Aynaeinn,static_pool
B0DR46V45R,8,IT,"Mauspad XXL 1200x600x3mm, Hund Groß Mousepad Gaming mit Motiv, Pistole Verlängertes Mouse Pad Tastatur Matte, Rutschfeste Gummibasis, Vernähte Kanten Anti-Rutsch Mauspad Desk Mat Für Laptop Office T-0",unknown,qwerty_it,False,none,none,,,Aynaeinn,static_pool
B0DR46V45R,9,ES,"Mauspad XXL 1200x600x3mm, Hund Groß Mousepad Gaming mit Motiv, Pistole Verlängertes Mouse Pad Tastatur Matte, Rutschfeste Gummibasis, Vernähte Kanten Anti-Rutsch Mauspad Desk Mat Für Laptop Office T-0",unknown,qwerty_es,False,none,none,,,Aynaeinn,static_pool
B0DWCVCPQZ,2,UK,"AKLOSIPY SFR1M44-U100K-R 3,5 .44MB USB SSD Floppy Drive Lator für E86 E96 0 Tastatur-Einfache Setup und Zuverlässige Leistung",unknown,qwerty_uk,False,none,none,,,AKLOSIPY,static_pool
B0DWCVCPQZ,4,FR,"AKLOSIPY SFR1M44-U100K-R 3,5 .44MB USB SSD Floppy Drive Lator für E86 E96 0 Tastatur-Einfache Setup und Zuverlässige Leistung",unknown,azerty,False,none,none,,,AKLOSIPY,static_pool
B0DWCVCPQZ,8,IT,"AKLOSIPY SFR1M44-U100K-R 3,5 .44MB USB SSD Floppy Drive Lator für E86 E96 0 Tastatur-Einfache Setup und Zuverlässige Leistung",unknown,qwerty_it,False,none,none,,,AKLOSIPY,static_pool
B0DWCVCPQZ,9,ES,"AKLOSIPY SFR1M44-U100K-R 3,5 .44MB USB SSD Floppy Drive Lator für E86 E96 0 Tastatur-Einfache Setup und Zuverlässige Leistung",unknown,qwerty_es,False,none,none,,,AKLOSIPY,static_pool
B0DGG1BQWZ,2,UK,Übergröße Mauspad Gaming 80x30cm XXXL Mousepad groß mit Motiv Tischunterlage Large Size - verbessert Präzision und Geschwindigkeit XXL z.B. für Maus und Tastatur (Schwarz Auto) - Ergonomisches 0-23,unknown,qwerty_uk,False,none,none,,,Zgcoyeo,static_pool
B0DGG1BQWZ,4,FR,Übergröße Mauspad Gaming 80x30cm XXXL Mousepad groß mit Motiv Tischunterlage Large Size - verbessert Präzision und Geschwindigkeit XXL z.B. für Maus und Tastatur (Schwarz Auto) - Ergonomisches 0-23,unknown,azerty,False,none,none,,,Zgcoyeo,static_pool
B0DGG1BQWZ,8,IT,Übergröße Mauspad Gaming 80x30cm XXXL Mousepad groß mit Motiv Tischunterlage Large Size - verbessert Präzision und Geschwindigkeit XXL z.B. für Maus und Tastatur (Schwarz Auto) - Ergonomisches 0-23,unknown,qwerty_it,False,none,none,,,Zgcoyeo,static_pool
B0DGG1BQWZ,9,ES,Übergröße Mauspad Gaming 80x30cm XXXL Mousepad groß mit Motiv Tischunterlage Large Size - verbessert Präzision und Geschwindigkeit XXL z.B. für Maus und Tastatur (Schwarz Auto) - Ergonomisches 0-23,unknown,qwerty_es,False,none,none,,,Zgcoyeo,static_pool
B0FJCKXR2S,2,UK,"Tablet-Akku, 7770 mAh, kompatibel mit Microsoft Surface Book 2 1832 zentralisierte Grafikversion, 38,1 cm (15 Zoll) Tastatur, G3HTA048H, Li-Ionen-Polymer, 0-Zyklen-Ersatzakku, mit Werkzeug-Sets",unknown,qwerty_uk,False,none,none,,,Generic,static_pool
B0FJCKXR2S,4,FR,"Tablet-Akku, 7770 mAh, kompatibel mit Microsoft Surface Book 2 1832 zentralisierte Grafikversion, 38,1 cm (15 Zoll) Tastatur, G3HTA048H, Li-Ionen-Polymer, 0-Zyklen-Ersatzakku, mit Werkzeug-Sets",unknown,azerty,False,none,none,,,Generic,static_pool
B0FJCKXR2S,8,IT,"Tablet-Akku, 7770 mAh, kompatibel mit Microsoft Surface Book 2 1832 zentralisierte Grafikversion, 38,1 cm (15 Zoll) Tastatur, G3HTA048H, Li-Ionen-Polymer, 0-Zyklen-Ersatzakku, mit Werkzeug-Sets",unknown,qwerty_it,False,none,none,,,Generic,static_pool
B0FJCKXR2S,9,ES,"Tablet-Akku, 7770 mAh, kompatibel mit Microsoft Surface Book 2 1832 zentralisierte Grafikversion, 38,1 cm (15 Zoll) Tastatur, G3HTA048H, Li-Ionen-Polymer, 0-Zyklen-Ersatzakku, mit Werkzeug-Sets",unknown,qwerty_es,False,none,none,,,Generic,static_pool
B0DJ8B4X7M,2,UK,"BEIJUYHU Memory Foam Set Tastatur Handgelenkstütze, Maus Handgelenk Unterstützung für Büro, Computer, Laptop, bequem, leicht für einfaches Tippen, Schmerzlinderung 800 x 300 x 3 mm Fallen Garten 0-6",unknown,qwerty_uk,False,none,none,,,BEIJUYHU,static_pool
B0DJ8B4X7M,4,FR,"BEIJUYHU Memory Foam Set Tastatur Handgelenkstütze, Maus Handgelenk Unterstützung für Büro, Computer, Laptop, bequem, leicht für einfaches Tippen, Schmerzlinderung 800 x 300 x 3 mm Fallen Garten 0-6",unknown,azerty,False,none,none,,,BEIJUYHU,static_pool
B0DJ8B4X7M,8,IT,"BEIJUYHU Memory Foam Set Tastatur Handgelenkstütze, Maus Handgelenk Unterstützung für Büro, Computer, Laptop, bequem, leicht für einfaches Tippen, Schmerzlinderung 800 x 300 x 3 mm Fallen Garten 0-6",unknown,qwerty_it,False,none,none,,,BEIJUYHU,static_pool
B0DJ8B4X7M,9,ES,"BEIJUYHU Memory Foam Set Tastatur Handgelenkstütze, Maus Handgelenk Unterstützung für Büro, Computer, Laptop, bequem, leicht für einfaches Tippen, Schmerzlinderung 800 x 300 x 3 mm Fallen Garten 0-6",unknown,qwerty_es,False,none,none,,,BEIJUYHU,static_pool
B0F2ZY64TB,2,UK,"Smart Thermostat, 95-240V 0-95 ℃ -Sensor-Tastatur Home Thermostat LCD-Anzeige für die Elektrische Erwärmung",unknown,qwerty_uk,False,none,none,,,Naroote,static_pool
B0F2ZY64TB,4,FR,"Smart Thermostat, 95-240V 0-95 ℃ -Sensor-Tastatur Home Thermostat LCD-Anzeige für die Elektrische Erwärmung",unknown,azerty,False,none,none,,,Naroote,static_pool
B0F2ZY64TB,8,IT,"Smart Thermostat, 95-240V 0-95 ℃ -Sensor-Tastatur Home Thermostat LCD-Anzeige für die Elektrische Erwärmung",unknown,qwerty_it,False,none,none,,,Naroote,static_pool
B0F2ZY64TB,9,ES,"Smart Thermostat, 95-240V 0-95 ℃ -Sensor-Tastatur Home Thermostat LCD-Anzeige für die Elektrische Erwärmung",unknown,qwerty_es,False,none,none,,,Naroote,static_pool
B0DFV8BJDV,2,UK,Gaming Mauspad XXL 800 x 300mm - XXL Mousepad groß Schreibtischunterlage mit Motiv - Verbessert Präzision und Geschwindigkeit Schreibtisch Unterlage - auch für Maus und Tastatur - Rot (Sonne) B-0,unknown,qwerty_uk,False,none,none,,,Zhyolei,static_pool
B0DFV8BJDV,4,FR,Gaming Mauspad XXL 800 x 300mm - XXL Mousepad groß Schreibtischunterlage mit Motiv - Verbessert Präzision und Geschwindigkeit Schreibtisch Unterlage - auch für Maus und Tastatur - Rot (Sonne) B-0,unknown,azerty,False,none,none,,,Zhyolei,static_pool
B0DFV8BJDV,8,IT,Gaming Mauspad XXL 800 x 300mm - XXL Mousepad groß Schreibtischunterlage mit Motiv - Verbessert Präzision und Geschwindigkeit Schreibtisch Unterlage - auch für Maus und Tastatur - Rot (Sonne) B-0,unknown,qwerty_it,False,none,none,,,Zhyolei,static_pool
B0DFV8BJDV,9,ES,Gaming Mauspad XXL 800 x 300mm - XXL Mousepad groß Schreibtischunterlage mit Motiv - Verbessert Präzision und Geschwindigkeit Schreibtisch Unterlage - auch für Maus und Tastatur - Rot (Sonne) B-0,unknown,qwerty_es,False,none,none,,,Zhyolei,static_pool
B091HRW3MT,2,UK,"Tastatur-Abdeckung, kompatibel mit Dell Inspiron 13 5390 5391 7390 7391 /Inspiron 14 5490 5493 5498 7409 7490 /Dell Vostro 13 14 5390 5391 5301 5490/20/20 0 Inspiron 1 3 14 5000 7000, Ombréblau.",unknown,qwerty_uk,False,none,none,,,iKammo,static_pool
B091HRW3MT,4,FR,"Tastatur-Abdeckung, kompatibel mit Dell Inspiron 13 5390 5391 7390 7391 /Inspiron 14 5490 5493 5498 7409 7490 /Dell Vostro 13 14 5390 5391 5301 5490/20/20 0 Inspiron 1 3 14 5000 7000, Ombréblau.",unknown,azerty,False,none,none,,,iKammo,static_pool
B091HRW3MT,8,IT,"Tastatur-Abdeckung, kompatibel mit Dell Inspiron 13 5390 5391 7390 7391 /Inspiron 14 5490 5493 5498 7409 7490 /Dell Vostro 13 14 5390 5391 5301 5490/20/20 0 Inspiron 1 3 14 5000 7000, Ombréblau.",unknown,qwerty_it,False,none,none,,,iKammo,static_pool
B091HRW3MT,9,ES,"Tastatur-Abdeckung, kompatibel mit Dell Inspiron 13 5390 5391 7390 7391 /Inspiron 14 5490 5493 5498 7409 7490 /Dell Vostro 13 14 5390 5391 5301 5490/20/20 0 Inspiron 1 3 14 5000 7000, Ombréblau.",unknown,qwerty_es,False,none,none,,,iKammo,static_pool
B0F4KWZ193,2,UK,"3 Phasenvariable Frequenz Wechselrichter, 200 V Bis 240 V Eingang 0 Bis 240 V Ausgang Humanisierte Tastatur",unknown,qwerty_uk,False,none,none,,,Spacnana,static_pool
B0F4KWZ193,4,FR,"3 Phasenvariable Frequenz Wechselrichter, 200 V Bis 240 V Eingang 0 Bis 240 V Ausgang Humanisierte Tastatur",unknown,azerty,False,none,none,,,Spacnana,static_pool
B0F4KWZ193,8,IT,"3 Phasenvariable Frequenz Wechselrichter, 200 V Bis 240 V Eingang 0 Bis 240 V Ausgang Humanisierte Tastatur",unknown,qwerty_it,False,none,none,,,Spacnana,static_pool
B0F4KWZ193,9,ES,"3 Phasenvariable Frequenz Wechselrichter, 200 V Bis 240 V Eingang 0 Bis 240 V Ausgang Humanisierte Tastatur",unknown,qwerty_es,False,none,none,,,Spacnana,static_pool
B06XDRMCZH,2,UK,Notebook Tastatur für Acer Aspire E5 – 722 E5 – 772 V3 – 574 G E5 – 573T E5 – 573 E5 – 573 G E5 – 573T E5 – 532 G 9Z. nc3sw. 10S re1sw 0,unknown,qwerty_uk,False,none,none,,,PORTATIL MOVIL,static_pool
B06XDRMCZH,4,FR,Notebook Tastatur für Acer Aspire E5 – 722 E5 – 772 V3 – 574 G E5 – 573T E5 – 573 E5 – 573 G E5 – 573T E5 – 532 G 9Z. nc3sw. 10S re1sw 0,unknown,azerty,False,none,none,,,PORTATIL MOVIL,static_pool
B06XDRMCZH,8,IT,Notebook Tastatur für Acer Aspire E5 – 722 E5 – 772 V3 – 574 G E5 – 573T E5 – 573 E5 – 573 G E5 – 573T E5 – 532 G 9Z. nc3sw. 10S re1sw 0,unknown,qwerty_it,False,none,none,,,PORTATIL MOVIL,static_pool
B06XDRMCZH,9,ES,Notebook Tastatur für Acer Aspire E5 – 722 E5 – 772 V3 – 574 G E5 – 573T E5 – 573 E5 – 573 G E5 – 573T E5 – 532 G 9Z. nc3sw. 10S re1sw 0,unknown,qwerty_es,False,none,none,,,PORTATIL MOVIL,static_pool
B0F1F89ZL1,2,UK,"Engel Mauspad, Große Mädchen Schreibtisch Matte, Gaming Mousepad XXL 1200x600x3mm, Anime Gaming Tastatur Matte, rutschfeste Gummibasis, Wasserdicht mauspad, Geeignet für den Heim- Bürogebrauch D-0",unknown,qwerty_uk,False,none,none,,,jeihenhg,static_pool
B0F1F89ZL1,4,FR,"Engel Mauspad, Große Mädchen Schreibtisch Matte, Gaming Mousepad XXL 1200x600x3mm, Anime Gaming Tastatur Matte, rutschfeste Gummibasis, Wasserdicht mauspad, Geeignet für den Heim- Bürogebrauch D-0",unknown,azerty,False,none,none,,,jeihenhg,static_pool
B0F1F89ZL1,8,IT,"Engel Mauspad, Große Mädchen Schreibtisch Matte, Gaming Mousepad XXL 1200x600x3mm, Anime Gaming Tastatur Matte, rutschfeste Gummibasis, Wasserdicht mauspad, Geeignet für den Heim- Bürogebrauch D-0",unknown,qwerty_it,False,none,none,,,jeihenhg,static_pool
B0F1F89ZL1,9,ES,"Engel Mauspad, Große Mädchen Schreibtisch Matte, Gaming Mousepad XXL 1200x600x3mm, Anime Gaming Tastatur Matte, rutschfeste Gummibasis, Wasserdicht mauspad, Geeignet für den Heim- Bürogebrauch D-0",unknown,qwerty_es,False,none,none,,,jeihenhg,static_pool
B0DLFQLZH8,2,UK,XXL Mauspad Gaming 800 x 300 x 3 mm - XXL Mousepad Groß Aurora - Weiß Tischunterlage Large Size - Verbessert Präzision und Geschwindigkeit - für Maus und Tastatur 0-Z,unknown,qwerty_uk,False,none,none,,,LUESUAYN,static_pool
B0DLFQLZH8,4,FR,XXL Mauspad Gaming 800 x 300 x 3 mm - XXL Mousepad Groß Aurora - Weiß Tischunterlage Large Size - Verbessert Präzision und Geschwindigkeit - für Maus und Tastatur 0-Z,unknown,azerty,False,none,none,,,LUESUAYN,static_pool
B0DLFQLZH8,8,IT,XXL Mauspad Gaming 800 x 300 x 3 mm - XXL Mousepad Groß Aurora - Weiß Tischunterlage Large Size - Verbessert Präzision und Geschwindigkeit - für Maus und Tastatur 0-Z,unknown,qwerty_it,False,none,none,,,LUESUAYN,static_pool
B0DLFQLZH8,9,ES,XXL Mauspad Gaming 800 x 300 x 3 mm - XXL Mousepad Groß Aurora - Weiß Tischunterlage Large Size - Verbessert Präzision und Geschwindigkeit - für Maus und Tastatur 0-Z,unknown,qwerty_es,False,none,none,,,LUESUAYN,static_pool
B0DQ4GT2Z2,2,UK,"Weiß Gaming Mauspad, 700x300x3mm Groß Kunstlinie Mausmatte, Mousepad Tischunterlage mit doppelt vernähten Kanten, Waschbares Mauspad für PC, Maus und Tastatur - grau Sonnenuntergang S-0",unknown,qwerty_uk,False,none,none,,,YALNSENN,static_pool
B0DQ4GT2Z2,4,FR,"Weiß Gaming Mauspad, 700x300x3mm Groß Kunstlinie Mausmatte, Mousepad Tischunterlage mit doppelt vernähten Kanten, Waschbares Mauspad für PC, Maus und Tastatur - grau Sonnenuntergang S-0",unknown,azerty,False,none,none,,,YALNSENN,static_pool
B0DQ4GT2Z2,8,IT,"Weiß Gaming Mauspad, 700x300x3mm Groß Kunstlinie Mausmatte, Mousepad Tischunterlage mit doppelt vernähten Kanten, Waschbares Mauspad für PC, Maus und Tastatur - grau Sonnenuntergang S-0",unknown,qwerty_it,False,none,none,,,YALNSENN,static_pool
B0DQ4GT2Z2,9,ES,"Weiß Gaming Mauspad, 700x300x3mm Groß Kunstlinie Mausmatte, Mousepad Tischunterlage mit doppelt vernähten Kanten, Waschbares Mauspad für PC, Maus und Tastatur - grau Sonnenuntergang S-0",unknown,qwerty_es,False,none,none,,,YALNSENN,static_pool
B0F1SY2F4B,2,UK,"Farbe Mauspad, Große Linie Schreibtisch Matte, Gaming Mousepad XXL 1600x800x4mm, Anime Gaming Tastatur Matte, rutschfeste Gummibasis, Wasserdicht mauspad, Geeignet für den Heim- Bürogebrauch P-0",unknown,qwerty_uk,False,none,none,,,jeihenhg,static_pool
B0F1SY2F4B,4,FR,"Farbe Mauspad, Große Linie Schreibtisch Matte, Gaming Mousepad XXL 1600x800x4mm, Anime Gaming Tastatur Matte, rutschfeste Gummibasis, Wasserdicht mauspad, Geeignet für den Heim- Bürogebrauch P-0",unknown,azerty,False,none,none,,,jeihenhg,static_pool
B0F1SY2F4B,8,IT,"Farbe Mauspad, Große Linie Schreibtisch Matte, Gaming Mousepad XXL 1600x800x4mm, Anime Gaming Tastatur Matte, rutschfeste Gummibasis, Wasserdicht mauspad, Geeignet für den Heim- Bürogebrauch P-0",unknown,qwerty_it,False,none,none,,,jeihenhg,static_pool
